review_id,viewer_id,movie_id,rating,sentiment,review_date,review_text
4699,2563,10,2.3,negative,2024-07-14,Not worth the hype. Overly long and lacking substance.
4700,4002,6,8.4,positive,2025-01-10,Exceeded my expectations in every way possible.
4701,4767,1,7.9,positive,2024-09-08,Great performances and stunning visuals throughout.
4702,3475,9,1.3,negative,2024-09-12,Not worth the hype. Overly long and lacking substance.
4703,1671,9,8.4,positive,2024-12-19,Absolutely loved this film! The storytelling was phenomenal.
4704,28,2,7.7,positive,2024-08-02,A must-watch for fans of the genre. Highly recommended.
4705,4794,3,9.4,positive,2025-02-24,Exceeded my expectations in every way possible.
4706,4687,8,5.3,neutral,2024-12-26,Average movie with some interesting moments here and there.
4707,1795,5,9.3,positive,2025-03-01,Brilliant direction and an engaging plot from start to finish.
4708,1818,2,7.1,positive,2024-06-12,Exceeded my expectations in every way possible.
4709,1079,5,6.8,neutral,2024-12-04,"Some good parts, some slow parts. Mixed feelings overall."
4710,4035,2,9.7,positive,2025-03-07,Absolutely loved this film! The storytelling was phenomenal.
4711,1478,8,2.3,negative,2024-07-30,Below average. The script needed a lot more work.
4712,3353,7,6.1,neutral,2025-01-10,"Decent entertainment for a weekend, nothing groundbreaking."
4713,2050,1,8.1,positive,2024-10-24,Exceeded my expectations in every way possible.
4714,510,4,7.3,positive,2025-01-13,Brilliant direction and an engaging plot from start to finish.
4715,2453,6,7.6,positive,2024-12-30,Exceeded my expectations in every way possible.
4716,645,3,7.5,positive,2024-11-01,Absolutely loved this film! The storytelling was phenomenal.
4717,2465,2,5.9,neutral,2024-11-12,"Decent entertainment for a weekend, nothing groundbreaking."
4718,2032,2,7.4,positive,2024-07-13,Great performances and stunning visuals throughout.
4719,1981,10,8.6,positive,2024-06-25,Exceeded my expectations in every way possible.
4720,3697,7,7.5,positive,2025-02-04,Brilliant direction and an engaging plot from start to finish.
4721,4058,2,6.5,neutral,2024-07-10,Average movie with some interesting moments here and there.
4722,1864,4,7.1,positive,2024-12-26,A must-watch for fans of the genre. Highly recommended.
4723,4984,5,7.9,positive,2024-08-12,Brilliant direction and an engaging plot from start to finish.
4724,3943,5,8.3,positive,2024-10-30,Great performances and stunning visuals throughout.
4725,2718,8,9.9,positive,2024-07-29,Great performances and stunning visuals throughout.
4726,2995,5,4.6,negative,2025-03-17,Not worth the hype. Overly long and lacking substance.
4727,3897,3,6.1,neutral,2025-01-20,"Decent entertainment for a weekend, nothing groundbreaking."
4728,1426,9,5.5,neutral,2024-07-18,"It was okay, nothing too special but watchable."
4729,3156,10,8.5,positive,2024-10-25,Absolutely loved this film! The storytelling was phenomenal.
4730,4596,4,8.9,positive,2025-03-26,Great performances and stunning visuals throughout.
4731,329,1,7.8,positive,2024-11-06,Great performances and stunning visuals throughout.
4732,2222,8,9.9,positive,2024-07-30,A must-watch for fans of the genre. Highly recommended.
4733,723,7,8.3,positive,2025-03-12,Absolutely loved this film! The storytelling was phenomenal.
4734,4593,3,8.1,positive,2024-10-17,Absolutely loved this film! The storytelling was phenomenal.
4735,3883,8,8.9,positive,2024-12-18,Brilliant direction and an engaging plot from start to finish.
4736,4652,10,5.4,neutral,2025-03-02,"Not bad, but could have been better with tighter editing."
4737,2790,10,8.7,positive,2025-03-21,Absolutely loved this film! The storytelling was phenomenal.
4738,960,10,8.6,positive,2024-11-06,Brilliant direction and an engaging plot from start to finish.
4739,2422,2,5.8,neutral,2024-07-05,"Not bad, but could have been better with tighter editing."
4740,1904,5,1.0,negative,2024-12-23,Not worth the hype. Overly long and lacking substance.
4741,3462,10,8.3,positive,2024-09-18,Absolutely loved this film! The storytelling was phenomenal.
4742,4188,2,6.0,neutral,2024-06-16,"Not bad, but could have been better with tighter editing."
4743,37,8,5.5,neutral,2024-08-26,"Decent entertainment for a weekend, nothing groundbreaking."
4744,1047,3,7.1,positive,2024-12-19,A must-watch for fans of the genre. Highly recommended.
4745,2816,5,7.9,positive,2024-12-17,Great performances and stunning visuals throughout.
4746,167,2,9.9,positive,2025-01-30,Brilliant direction and an engaging plot from start to finish.
4747,502,1,9.5,positive,2024-07-07,Great performances and stunning visuals throughout.
4748,4851,4,7.1,positive,2024-11-14,A must-watch for fans of the genre. Highly recommended.
4749,1240,8,7.9,positive,2025-02-04,Absolutely loved this film! The storytelling was phenomenal.
4750,4267,8,7.7,positive,2024-08-09,A must-watch for fans of the genre. Highly recommended.
4751,1380,10,6.7,neutral,2024-08-03,Average movie with some interesting moments here and there.
4752,1014,2,3.0,negative,2025-03-11,The pacing was terrible and the acting felt forced throughout.
4753,371,1,4.6,negative,2025-02-09,Would not recommend. Wasted potential on a promising premise.
4754,4396,5,8.2,positive,2024-09-17,Great performances and stunning visuals throughout.
4755,3150,1,9.0,positive,2024-09-18,Great performances and stunning visuals throughout.
4756,4857,5,9.9,positive,2024-10-19,Exceeded my expectations in every way possible.
4757,1411,3,4.3,negative,2024-08-20,Would not recommend. Wasted potential on a promising premise.
4758,1223,9,4.7,negative,2024-10-05,Would not recommend. Wasted potential on a promising premise.
4759,1934,3,5.6,neutral,2024-12-11,Average movie with some interesting moments here and there.
4760,1229,8,7.5,positive,2024-11-17,Great performances and stunning visuals throughout.
4761,2900,9,9.0,positive,2024-09-18,Exceeded my expectations in every way possible.
4762,587,8,9.0,positive,2024-09-21,A must-watch for fans of the genre. Highly recommended.
4763,686,9,9.4,positive,2024-07-13,Brilliant direction and an engaging plot from start to finish.
4764,1175,5,6.4,neutral,2024-08-12,"Some good parts, some slow parts. Mixed feelings overall."
4765,1855,6,8.8,positive,2025-02-08,Great performances and stunning visuals throughout.
4766,4164,4,8.5,positive,2024-08-16,Great performances and stunning visuals throughout.
4767,4015,5,7.7,positive,2025-03-08,Brilliant direction and an engaging plot from start to finish.
4768,4966,3,9.5,positive,2024-09-27,Absolutely loved this film! The storytelling was phenomenal.
4769,680,5,8.6,positive,2024-11-26,Exceeded my expectations in every way possible.
4770,2240,5,7.9,positive,2024-08-12,Brilliant direction and an engaging plot from start to finish.
4771,3796,4,6.8,neutral,2025-02-06,"Some good parts, some slow parts. Mixed feelings overall."
4772,1894,4,7.6,positive,2024-10-08,Brilliant direction and an engaging plot from start to finish.
4773,2892,6,6.0,neutral,2025-01-16,Average movie with some interesting moments here and there.
4774,2788,2,6.0,neutral,2024-09-27,Average movie with some interesting moments here and there.
4775,626,2,4.9,negative,2024-12-17,The pacing was terrible and the acting felt forced throughout.
4776,3442,5,7.4,positive,2024-11-25,Absolutely loved this film! The storytelling was phenomenal.
4777,2884,8,2.5,negative,2024-06-18,Not worth the hype. Overly long and lacking substance.
4778,3923,2,9.5,positive,2024-12-03,Absolutely loved this film! The storytelling was phenomenal.
4779,1828,4,6.3,neutral,2024-09-24,"It was okay, nothing too special but watchable."
4780,3047,6,7.5,positive,2024-06-09,Exceeded my expectations in every way possible.
4781,2500,2,9.3,positive,2024-06-29,A must-watch for fans of the genre. Highly recommended.
4782,682,2,6.5,neutral,2024-09-28,Average movie with some interesting moments here and there.
4783,1050,3,7.1,positive,2024-06-17,Great performances and stunning visuals throughout.
4784,4425,3,7.7,positive,2024-08-04,Exceeded my expectations in every way possible.
4785,3251,9,6.9,neutral,2024-12-19,"It was okay, nothing too special but watchable."
4786,3391,7,6.4,neutral,2024-09-26,"Some good parts, some slow parts. Mixed feelings overall."
4787,3385,5,7.0,positive,2025-03-06,Exceeded my expectations in every way possible.
4788,4874,10,4.2,negative,2025-02-16,Below average. The script needed a lot more work.
4789,4594,2,4.8,negative,2025-03-22,Would not recommend. Wasted potential on a promising premise.
4790,4704,2,9.3,positive,2024-07-15,Brilliant direction and an engaging plot from start to finish.
4791,4305,5,3.5,negative,2025-03-25,The pacing was terrible and the acting felt forced throughout.
4792,2621,1,6.7,neutral,2025-03-19,"Some good parts, some slow parts. Mixed feelings overall."
4793,1053,10,8.1,positive,2024-12-16,Exceeded my expectations in every way possible.
4794,1566,3,6.5,neutral,2024-06-29,"Some good parts, some slow parts. Mixed feelings overall."
4795,108,7,6.7,neutral,2024-11-13,"It was okay, nothing too special but watchable."
4796,4920,7,5.3,neutral,2024-07-07,Average movie with some interesting moments here and there.
4797,2533,2,2.5,negative,2024-07-08,Not worth the hype. Overly long and lacking substance.
4798,2066,7,7.9,positive,2024-11-18,Exceeded my expectations in every way possible.
4799,3403,6,5.4,neutral,2025-01-28,Average movie with some interesting moments here and there.
4800,425,9,6.2,neutral,2024-06-08,"Decent entertainment for a weekend, nothing groundbreaking."
4801,1535,3,7.0,positive,2024-12-31,Exceeded my expectations in every way possible.
4802,4129,9,9.5,positive,2024-11-04,Absolutely loved this film! The storytelling was phenomenal.
4803,663,4,4.7,negative,2024-10-15,The pacing was terrible and the acting felt forced throughout.
4804,176,6,5.2,neutral,2024-09-17,Average movie with some interesting moments here and there.
4805,4919,4,6.3,neutral,2024-07-22,"Some good parts, some slow parts. Mixed feelings overall."
4806,2548,5,6.4,neutral,2024-08-22,"Some good parts, some slow parts. Mixed feelings overall."
4807,3449,2,5.5,neutral,2025-01-07,Average movie with some interesting moments here and there.
4808,4031,3,7.1,positive,2025-03-14,Absolutely loved this film! The storytelling was phenomenal.
4809,1405,2,6.4,neutral,2024-08-04,Average movie with some interesting moments here and there.
4810,2965,2,1.2,negative,2024-06-03,Disappointed with the plot. Very predictable and boring.
4811,4912,8,4.4,negative,2025-02-19,Disappointed with the plot. Very predictable and boring.
4812,2307,3,9.0,positive,2024-06-18,Exceeded my expectations in every way possible.
4813,3321,7,6.7,neutral,2024-10-02,"Decent entertainment for a weekend, nothing groundbreaking."
4814,2540,6,7.2,positive,2024-09-11,Absolutely loved this film! The storytelling was phenomenal.
4815,1759,7,7.4,positive,2024-11-15,A must-watch for fans of the genre. Highly recommended.
4816,652,5,5.3,neutral,2025-02-02,Average movie with some interesting moments here and there.
4817,2836,1,6.3,neutral,2025-02-02,Average movie with some interesting moments here and there.
4818,1044,8,1.8,negative,2024-12-08,The pacing was terrible and the acting felt forced throughout.
4819,2126,9,9.7,positive,2024-09-22,A must-watch for fans of the genre. Highly recommended.
4820,1755,7,9.2,positive,2024-06-05,A must-watch for fans of the genre. Highly recommended.
4821,3574,9,5.8,neutral,2025-01-29,"It was okay, nothing too special but watchable."
4822,254,8,1.9,negative,2024-09-11,Below average. The script needed a lot more work.
4823,2590,8,9.5,positive,2024-12-08,Great performances and stunning visuals throughout.
4824,1709,10,5.5,neutral,2024-07-31,"Some good parts, some slow parts. Mixed feelings overall."
4825,1735,9,7.3,positive,2025-03-13,Absolutely loved this film! The storytelling was phenomenal.
4826,2633,8,5.3,neutral,2025-03-12,"It was okay, nothing too special but watchable."
4827,1710,4,7.0,neutral,2024-11-20,Average movie with some interesting moments here and there.
4828,1161,3,5.4,neutral,2024-09-25,Average movie with some interesting moments here and there.
4829,2475,2,1.6,negative,2024-06-09,The pacing was terrible and the acting felt forced throughout.
4830,1157,4,9.9,positive,2024-06-03,A must-watch for fans of the genre. Highly recommended.
4831,3588,8,9.4,positive,2025-01-02,Exceeded my expectations in every way possible.
4832,1240,6,7.3,positive,2024-08-03,Exceeded my expectations in every way possible.
4833,1022,1,7.9,positive,2025-03-05,Great performances and stunning visuals throughout.
4834,4194,10,8.6,positive,2024-09-11,Brilliant direction and an engaging plot from start to finish.
4835,822,7,5.1,neutral,2024-12-28,"Some good parts, some slow parts. Mixed feelings overall."
4836,86,3,9.8,positive,2024-12-18,Exceeded my expectations in every way possible.
4837,4583,6,6.0,neutral,2024-07-27,"Some good parts, some slow parts. Mixed feelings overall."
4838,3475,7,5.9,neutral,2024-07-29,"It was okay, nothing too special but watchable."
4839,3078,9,9.9,positive,2024-11-14,Exceeded my expectations in every way possible.
4840,3488,5,5.9,neutral,2025-01-06,"Some good parts, some slow parts. Mixed feelings overall."
4841,329,3,5.7,neutral,2025-03-09,"Decent entertainment for a weekend, nothing groundbreaking."
4842,3727,5,4.4,negative,2024-12-28,Below average. The script needed a lot more work.
4843,4463,3,7.0,neutral,2024-11-18,"Not bad, but could have been better with tighter editing."
4844,1993,5,5.9,neutral,2024-10-29,"Not bad, but could have been better with tighter editing."
4845,335,1,5.0,negative,2024-07-26,Not worth the hype. Overly long and lacking substance.
4846,2966,3,8.5,positive,2025-02-23,Exceeded my expectations in every way possible.
4847,2163,3,7.4,positive,2024-06-24,Exceeded my expectations in every way possible.
4848,1863,6,4.0,negative,2024-08-21,Below average. The script needed a lot more work.
4849,2765,8,8.9,positive,2024-08-08,Exceeded my expectations in every way possible.
4850,4511,4,8.4,positive,2024-06-23,Exceeded my expectations in every way possible.
4851,402,4,1.6,negative,2024-06-20,Disappointed with the plot. Very predictable and boring.
