region_id,city,movie_id,views,engagement_score,revenue_usd,month
4476,Los Angeles,2,175791,6.67,969391.54,2024-11
4477,Houston,1,173079,8.83,1022165.27,2025-03
4478,Los Angeles,2,493445,8.52,838356.1,2025-01
4479,San Francisco,2,407796,1.72,1147571.19,2025-01
4480,Seattle,8,54193,8.25,568521.19,2024-07
4481,Houston,7,157492,1.51,753807.15,2024-09
4482,Phoenix,8,470214,9.33,342536.0,2025-01
4483,Miami,2,806,2.84,1549175.67,2024-11
4484,Boston,5,296759,7.67,756178.4,2025-01
4485,San Francisco,7,245523,7.89,122395.25,2024-11
4486,Chicago,3,196315,7.38,417176.34,2025-03
4487,Houston,2,427177,3.62,1170093.49,2024-08
4488,Denver,9,104233,9.8,657263.78,2024-12
4489,Miami,8,212417,6.03,187649.5,2024-10
4490,Miami,4,77698,4.38,216446.61,2025-01
4491,San Francisco,8,113576,2.74,375571.2,2024-08
4492,Los Angeles,6,220729,2.77,515587.0,2024-11
4493,Miami,9,232156,7.85,1231653.26,2024-08
4494,Phoenix,1,461818,9.87,1887373.07,2024-09
4495,New York,9,451281,3.89,1050387.53,2025-03
4496,Chicago,10,269737,7.41,1460261.72,2024-11
4497,Phoenix,9,288100,7.24,971659.99,2024-12
4498,Los Angeles,9,165044,4.98,846489.61,2025-02
4499,Denver,5,155239,2.03,995340.81,2025-03
4500,Miami,10,441261,4.03,944045.56,2024-07
4501,Phoenix,8,155381,5.11,1579995.05,2024-09
4502,Phoenix,9,429668,2.71,1799873.49,2024-11
4503,San Francisco,3,44604,1.83,692747.5,2024-12
4504,Denver,9,2106,3.15,1244451.24,2025-01
4505,Miami,3,82499,1.11,690042.87,2025-03
4506,Phoenix,5,398161,3.35,126636.16,2024-10
4507,Phoenix,6,116720,3.3,1970022.5,2024-09
4508,Phoenix,10,318046,9.51,1413648.84,2025-01
4509,Houston,1,179915,3.93,1288524.74,2024-07
4510,Houston,8,311688,5.13,348369.81,2024-11
4511,Seattle,7,493541,1.9,1553545.59,2025-04
4512,New York,6,471073,2.38,513610.87,2024-12
4513,Seattle,3,266525,3.03,493155.77,2024-07
4514,Seattle,5,302301,3.85,1514619.39,2024-09
4515,San Francisco,5,386011,9.24,533219.73,2025-02
4516,New York,7,126006,7.53,612045.92,2024-10
4517,Boston,10,271778,7.56,226236.37,2024-09
4518,Boston,1,491603,6.29,738082.7,2024-09
4519,Boston,2,251377,8.33,1970967.95,2024-08
4520,Phoenix,4,210243,3.94,1874340.34,2024-10
4521,San Francisco,1,447109,3.59,1136481.76,2025-01
4522,Boston,3,295037,4.12,1002355.38,2025-01
4523,Seattle,6,183794,5.68,59740.58,2025-02
4524,Houston,8,180216,3.3,849331.64,2024-07
4525,Houston,9,116558,8.75,62436.11,2024-12
4526,Seattle,7,332990,4.14,492523.93,2024-08
4527,Boston,2,78547,6.32,1077256.3,2024-10
4528,Chicago,1,293756,1.92,178134.82,2024-08
4529,San Francisco,4,317985,4.4,206399.82,2025-03
4530,Boston,10,299380,1.03,561995.43,2024-08
4531,Chicago,2,456008,1.09,1956478.15,2024-11
4532,Los Angeles,7,240162,9.79,53053.25,2024-12
4533,San Francisco,6,389084,1.13,1905575.61,2024-07
4534,San Francisco,10,254888,9.74,1387525.87,2025-04
4535,Los Angeles,3,130089,1.69,1703852.22,2024-07
4536,Houston,10,354373,7.8,491181.65,2025-01
4537,Los Angeles,1,145970,8.3,453956.79,2024-11
4538,Los Angeles,7,473419,4.94,662701.05,2024-12
4539,Houston,7,119218,6.75,424295.53,2024-09
4540,Houston,8,481412,1.9,1100687.5,2025-01
4541,Seattle,3,201919,7.52,985390.14,2024-12
4542,Los Angeles,10,72103,2.82,1603970.3,2025-01
4543,Houston,3,109647,5.81,42105.76,2025-04
4544,Boston,7,430367,3.56,1879326.95,2024-07
4545,Miami,6,412759,2.81,769614.65,2025-02
4546,Chicago,6,494545,6.32,447044.52,2024-10
4547,Miami,2,431814,8.28,1027491.93,2025-03
4548,Houston,6,476384,3.82,1318302.83,2025-04
4549,New York,4,43217,1.4,454752.89,2024-12
4550,Chicago,1,114291,5.52,558756.74,2025-02
4551,Houston,6,470101,5.5,1746764.42,2024-09
4552,New York,3,257807,5.9,24913.82,2025-04
4553,Seattle,9,352112,3.11,1343197.21,2025-02
4554,Miami,8,193264,7.53,1673330.31,2024-09
4555,Houston,6,54228,7.27,671523.24,2025-02
4556,Phoenix,7,227387,3.33,1208781.17,2024-07
4557,Los Angeles,8,457165,8.06,1774919.47,2025-01
4558,Houston,1,387273,6.47,778330.56,2024-11
4559,Seattle,2,373458,2.06,47570.13,2024-09
4560,Los Angeles,8,492318,7.58,1041371.64,2025-04
4561,Denver,10,463149,4.28,593401.17,2024-07
4562,San Francisco,2,95390,6.64,1023.47,2024-10
4563,San Francisco,3,164550,1.58,1552423.4,2024-11
4564,San Francisco,6,3553,3.15,1179875.95,2024-12
4565,Miami,3,157245,3.53,668541.45,2024-11
4566,New York,1,36538,3.64,236982.41,2024-12
4567,Miami,8,33387,3.82,26800.7,2025-04
4568,Los Angeles,2,114170,2.12,1160036.23,2024-10
4569,New York,9,376999,9.83,261201.99,2025-02
4570,Chicago,3,110617,7.56,483760.03,2024-08
4571,Houston,6,231550,2.76,1991991.69,2024-11
4572,Seattle,10,378317,4.55,1221384.7,2025-02
4573,San Francisco,4,16056,3.75,91778.08,2024-07
4574,Phoenix,2,340877,9.64,1727341.16,2025-01
4575,Denver,1,54272,1.05,1834397.32,2024-08
4576,Seattle,1,454226,6.39,1982653.68,2024-12
4577,Los Angeles,9,177201,2.6,1076133.99,2024-12
4578,New York,5,100254,6.39,614071.63,2025-03
4579,Phoenix,7,260919,8.96,981959.24,2025-01
4580,New York,1,451032,9.89,283140.22,2025-04
4581,Seattle,6,103018,6.12,1155818.0,2024-09
4582,Phoenix,3,189599,9.33,1298780.4,2025-01
4583,Chicago,9,156070,2.41,1123144.78,2024-11
4584,Denver,8,464966,4.13,774939.09,2025-03
4585,Los Angeles,5,214454,9.97,165453.97,2025-02
4586,New York,5,289846,8.24,601369.91,2024-12
4587,Los Angeles,2,371370,8.53,726561.45,2025-02
4588,Boston,2,390224,9.13,832192.39,2025-02
4589,San Francisco,3,483426,6.83,546444.38,2024-12
4590,Miami,5,460052,4.28,193713.22,2024-11
4591,Boston,8,209903,5.44,269798.33,2025-01
4592,Houston,3,426045,9.82,1733847.69,2025-04
4593,Boston,8,5672,1.78,1873767.61,2024-12
4594,Phoenix,2,418838,9.33,870985.57,2024-09
4595,Denver,4,58570,1.94,1512808.63,2025-03
4596,New York,4,136232,9.25,135168.23,2024-12
4597,San Francisco,3,300768,5.32,719639.7,2024-12
4598,San Francisco,1,426802,9.22,934725.5,2024-12
4599,Miami,9,128668,8.76,1583748.54,2024-10
4600,New York,9,469342,3.86,1706418.82,2024-08
4601,New York,8,478157,6.37,1469.26,2024-11
4602,Houston,2,143841,4.03,609379.35,2024-11
4603,San Francisco,6,19381,1.79,148200.5,2024-12
4604,Denver,10,130949,5.78,1121707.75,2024-12
4605,Boston,8,54174,7.3,88880.25,2025-02
4606,Seattle,4,210926,5.15,1351345.69,2024-10
4607,Denver,10,453332,4.83,516149.62,2024-10
4608,Denver,8,146921,2.62,707994.29,2025-01
4609,Seattle,9,356415,1.19,851652.32,2025-01
4610,Seattle,10,272684,5.97,1663896.17,2025-03
4611,New York,9,285171,3.76,218201.57,2024-12
4612,Houston,8,497762,7.17,19766.38,2025-02
4613,Seattle,6,294116,8.6,570605.55,2024-10
4614,Seattle,4,437525,3.32,1338319.77,2024-08
4615,Chicago,1,295717,6.0,945518.99,2025-04
4616,Phoenix,2,272720,9.38,1259664.1,2024-12
4617,Phoenix,2,181946,1.81,1844012.4,2025-03
4618,Los Angeles,10,371888,1.96,363359.45,2024-11
4619,Houston,9,407370,7.12,1651071.68,2024-11
4620,Miami,6,279023,7.8,1568887.4,2025-01
4621,Miami,7,106724,2.95,452645.57,2024-09
4622,Chicago,2,281887,2.13,489558.24,2024-09
4623,Houston,8,35731,9.9,603815.27,2025-03
4624,Denver,8,479763,3.61,1032117.06,2025-03
4625,Los Angeles,7,109978,1.49,13126.67,2025-02
4626,Houston,10,302458,8.95,742972.75,2025-03
4627,San Francisco,5,484209,1.74,1320249.37,2024-07
4628,Los Angeles,7,344174,1.95,1964006.54,2025-02
4629,Seattle,5,478883,3.22,1717906.03,2025-04
4630,Los Angeles,9,150996,6.61,1637643.15,2025-01
4631,Miami,10,451021,7.2,1355185.92,2025-03
4632,Miami,9,486488,3.59,1298951.64,2025-04
4633,San Francisco,5,130532,6.39,246796.4,2025-01
4634,New York,5,459729,8.04,1874776.75,2024-09
4635,Phoenix,6,347969,9.96,1974347.74,2025-01
4636,Miami,5,418388,9.17,3909.03,2024-11
4637,Houston,6,382816,7.37,172472.38,2024-07
4638,Los Angeles,2,417681,7.36,329745.71,2025-02
4639,Boston,3,280982,2.63,163810.8,2024-12
4640,Los Angeles,8,92069,5.77,1999194.94,2024-10
4641,San Francisco,8,281545,8.28,535802.76,2024-11
4642,Miami,8,416901,1.92,1606122.37,2024-08
4643,Seattle,2,258726,1.68,1583107.3,2024-10
4644,Boston,8,21716,3.82,427263.34,2024-07
4645,San Francisco,7,104790,8.89,307008.06,2024-12
4646,San Francisco,6,408852,6.08,465061.11,2025-03
4647,Los Angeles,4,229035,4.02,1736311.02,2024-07
4648,Phoenix,9,154243,3.82,1050767.28,2025-02
4649,Miami,10,313655,4.23,301770.06,2024-09
4650,San Francisco,7,47054,7.93,1996370.64,2024-07
4651,Denver,10,233368,2.23,871180.16,2025-03
4652,Boston,9,162112,7.82,610439.09,2025-02
4653,Phoenix,8,97399,4.61,72685.41,2025-03
4654,Chicago,3,23367,1.95,883641.45,2024-09
4655,Boston,8,236425,5.87,1698227.98,2024-12
4656,Seattle,2,32089,8.3,854366.3,2025-02
4657,Chicago,1,150046,5.71,257825.46,2025-02
4658,Boston,10,10497,7.43,398450.51,2024-08
4659,Denver,8,304395,1.98,1760762.04,2024-11
4660,Los Angeles,4,298448,4.08,119274.24,2025-03
4661,Seattle,8,182883,2.84,367753.56,2024-07
4662,Miami,9,242060,1.26,714899.72,2025-01
4663,Los Angeles,8,25201,6.89,1171452.12,2025-02
4664,Houston,5,347175,5.37,1517245.59,2024-09
4665,Houston,10,377478,3.84,1167301.69,2024-11
4666,Boston,4,444987,7.16,1099767.28,2024-11
4667,New York,6,57097,6.8,765989.85,2025-03
4668,Phoenix,4,157513,7.09,993462.29,2025-01
4669,Seattle,3,282219,7.8,1303043.72,2025-02
4670,Los Angeles,5,62133,6.03,1716157.04,2024-09
4671,Seattle,7,45761,8.22,1071654.82,2025-01
4672,Phoenix,4,416951,9.35,47201.61,2024-12
4673,Phoenix,3,117888,2.96,403791.44,2025-02
4674,San Francisco,4,241483,6.37,218377.6,2024-10
4675,Seattle,3,445135,6.72,87653.19,2025-02
4676,Denver,4,3413,8.36,703112.03,2024-09
4677,Los Angeles,7,407583,9.26,1329572.25,2025-04
4678,Phoenix,3,417585,5.05,1134607.26,2024-12
4679,Seattle,4,421701,3.86,1604502.98,2025-01
4680,Phoenix,1,133667,9.84,388999.6,2024-10
4681,Denver,10,405420,2.51,1368354.79,2024-12
4682,Denver,5,305952,3.37,266316.33,2024-09
4683,Seattle,2,154969,3.35,1340738.47,2024-08
4684,San Francisco,2,367237,7.22,1503341.7,2024-07
4685,Houston,7,375974,4.18,1291626.33,2024-09
4686,Los Angeles,8,144572,5.44,64448.05,2024-11
4687,Seattle,3,486046,9.14,1276266.8,2024-10
4688,Boston,3,358838,6.24,1008978.03,2025-02
4689,Boston,4,307013,2.11,928669.25,2025-04
4690,Boston,9,129955,9.24,450847.27,2025-01
4691,Los Angeles,6,222722,5.15,443364.73,2025-04
4692,Denver,9,260690,9.34,875014.57,2024-08
4693,San Francisco,1,463193,1.19,1238310.33,2025-03
4694,Chicago,6,207944,1.78,1057869.71,2025-04
4695,San Francisco,6,186965,1.58,212148.4,2025-01
4696,Boston,10,401991,1.54,1301181.66,2025-01
4697,Denver,4,235917,1.91,886811.34,2024-12
4698,Phoenix,6,357945,4.53,987024.38,2025-02
4699,Denver,1,314278,3.17,1620769.19,2024-07
4700,Chicago,1,388029,5.11,1644190.69,2024-09
4701,San Francisco,4,463543,9.11,1866410.82,2024-12
4702,Miami,10,299085,8.22,1766698.97,2025-02
4703,Boston,8,281945,7.33,855126.76,2025-03
4704,Chicago,6,196958,1.1,1285285.72,2025-01
4705,Chicago,1,410934,1.6,532087.07,2025-01
4706,Seattle,4,241591,8.44,1680008.05,2024-08
4707,Seattle,6,7821,4.03,1859827.79,2024-11
4708,Los Angeles,7,487021,2.09,1765647.55,2024-11
4709,Los Angeles,1,114818,2.75,1930416.62,2025-03
4710,New York,2,141515,1.55,1893490.86,2024-11
4711,Denver,7,346152,8.94,1122578.55,2024-09
4712,New York,3,235107,4.06,413945.48,2025-02
4713,Miami,1,63009,2.06,929371.72,2025-03
4714,Boston,7,469950,3.9,1407174.84,2025-02
4715,Chicago,2,67154,1.27,1276228.99,2025-02
4716,Houston,8,427473,9.66,1917049.78,2024-07
4717,Boston,1,166794,6.21,248476.61,2025-03
4718,New York,9,335343,9.02,1608453.49,2024-10
4719,Denver,1,368493,3.28,675137.93,2024-10
4720,Miami,8,487178,3.08,521381.64,2024-11
4721,Miami,10,41382,5.04,112867.82,2025-02
4722,San Francisco,6,113501,8.98,1750237.92,2024-11
4723,Denver,10,287177,2.97,122709.16,2024-07
4724,San Francisco,7,155885,1.02,1629831.12,2024-09
4725,Boston,8,392125,2.14,910700.41,2025-04
4726,Boston,1,46904,7.54,334892.35,2025-02
4727,Seattle,2,204140,7.69,603414.66,2025-01
4728,Houston,5,188050,1.5,1045912.24,2024-09
4729,San Francisco,8,484746,7.29,847604.96,2024-09
4730,Seattle,1,244255,8.9,1443207.25,2024-10
4731,Chicago,9,250799,8.91,994809.65,2024-12
4732,Denver,7,312928,2.67,216886.58,2024-11
4733,Seattle,7,20632,3.5,1726981.83,2025-04
4734,Seattle,5,380177,4.52,429478.74,2025-01
4735,Miami,7,181112,8.78,1113289.13,2024-10
4736,Miami,2,262780,5.29,454539.25,2024-07
4737,Los Angeles,4,270331,4.6,476258.78,2025-04
4738,Phoenix,5,106623,8.75,840011.5,2024-09
4739,Seattle,10,449530,5.69,863528.74,2024-09
4740,Chicago,10,212518,3.84,1359220.75,2025-03
4741,Miami,6,292277,4.7,1435018.04,2025-01
4742,Chicago,5,386651,1.8,127108.75,2024-11
4743,New York,5,186582,3.39,697743.89,2024-12
4744,Denver,2,163547,7.4,61449.37,2025-03
4745,Houston,7,429050,5.85,565088.74,2024-10
4746,Denver,3,85070,6.0,247027.61,2025-01
4747,Phoenix,10,130971,3.91,1682646.73,2024-07
4748,Chicago,5,400860,1.81,516249.42,2025-01
4749,Houston,5,42280,6.22,1770953.84,2025-03
4750,Chicago,7,350373,5.76,1550143.2,2025-03
4751,New York,6,138172,9.76,1467164.54,2024-07
4752,Seattle,3,169328,7.13,250822.26,2024-11
4753,Miami,2,497063,1.43,1944734.85,2024-11
4754,Houston,4,84636,5.93,986177.88,2024-12
4755,Houston,2,263656,7.44,1448776.77,2025-04
4756,Seattle,9,305853,9.95,1630333.19,2025-02
4757,Los Angeles,6,156673,6.01,150850.0,2024-10
4758,San Francisco,7,426351,2.44,2641.26,2025-03
4759,Los Angeles,2,399029,3.34,304018.84,2024-08
4760,San Francisco,4,479148,7.81,536530.43,2024-09
4761,Phoenix,8,471447,7.76,1478508.68,2024-09
4762,San Francisco,7,314394,8.01,1512884.42,2025-01
4763,Boston,9,258126,1.02,11800.44,2024-11
4764,New York,5,266769,2.46,83912.14,2025-04
4765,Houston,1,148649,9.26,687444.5,2024-09
4766,Los Angeles,4,189242,9.42,1917010.55,2024-10
4767,Seattle,8,178265,5.82,264290.35,2024-10
4768,Boston,8,433432,8.63,1031001.49,2025-03
4769,Houston,6,211552,8.87,757764.53,2024-11
4770,New York,2,240749,5.8,683841.6,2024-08
4771,Chicago,7,464678,6.36,649969.75,2024-08
4772,Houston,6,368224,8.93,100179.75,2025-02
4773,Phoenix,1,273235,2.92,1005795.77,2024-08
4774,Los Angeles,2,104949,7.67,1752060.72,2024-11
4775,Los Angeles,2,319606,9.36,1140609.86,2025-04
4776,Chicago,2,231975,7.98,683235.85,2024-11
4777,Chicago,1,338785,4.06,145109.0,2024-08
4778,Seattle,9,153910,1.59,329527.67,2025-01
4779,Houston,6,197645,7.92,191350.62,2025-03
4780,Seattle,2,63049,6.81,1761194.74,2025-04
4781,Los Angeles,8,319381,3.56,1602760.71,2024-07
4782,Boston,2,189490,8.46,1503238.53,2025-01
4783,Phoenix,5,21928,7.94,1943998.98,2024-08
4784,Boston,5,197159,5.33,1328127.54,2025-04
4785,Miami,7,58789,2.12,687810.84,2024-11
4786,New York,9,2802,3.36,403060.29,2024-12
4787,Phoenix,5,367576,2.68,459427.69,2024-08
4788,Los Angeles,5,362326,2.72,569942.99,2024-07
4789,Denver,4,476399,3.9,1758170.12,2024-11
4790,Los Angeles,5,396869,1.59,693813.52,2024-07
4791,Denver,9,466483,7.75,112740.14,2024-07
4792,Houston,2,434910,8.37,949766.83,2024-08
4793,New York,4,271507,4.75,1402658.98,2024-09
4794,Phoenix,4,209528,4.91,1710290.28,2024-08
4795,Houston,1,488233,8.61,693929.58,2024-08
4796,Los Angeles,8,362170,9.9,276923.53,2024-10
4797,Boston,2,143484,4.47,1109006.24,2024-07
4798,Los Angeles,6,461619,9.51,994819.95,2025-04
4799,Phoenix,2,243934,9.35,846029.61,2024-08
4800,Los Angeles,7,191909,8.54,8608.28,2025-02
4801,Seattle,2,179606,3.81,1200024.47,2024-10
4802,Houston,1,100821,6.21,391594.24,2024-08
4803,Denver,6,400204,2.04,1529209.24,2024-12
4804,Chicago,5,427734,8.52,919838.17,2024-08
4805,Miami,3,239560,4.89,1552520.85,2025-04
4806,San Francisco,5,312487,1.1,852895.22,2025-02
4807,Boston,2,416339,2.47,1495809.8,2024-12
4808,New York,5,400810,9.25,1862032.55,2024-11
4809,Seattle,1,174533,3.53,274500.58,2025-01
4810,Chicago,6,277482,1.54,1088987.74,2024-12
4811,Denver,8,264799,2.61,1015515.23,2025-02
4812,Chicago,2,423462,2.47,707425.77,2024-07
4813,Chicago,2,115453,6.51,1130339.76,2025-04
4814,New York,1,156074,8.35,1610832.18,2025-02
4815,Seattle,6,75762,1.07,394835.22,2025-02
4816,San Francisco,6,375441,1.62,1379927.47,2025-02
4817,Chicago,4,22225,7.77,52517.59,2025-03
4818,New York,4,239643,4.87,1755230.7,2025-02
4819,Miami,2,325385,8.73,1632757.05,2024-11
4820,Seattle,7,141966,4.48,844477.46,2025-04
4821,Los Angeles,4,281403,7.79,1651109.45,2024-08
4822,Los Angeles,5,271607,8.14,228831.06,2024-11
4823,Los Angeles,10,91648,4.38,24018.18,2024-10
4824,Denver,9,71701,7.74,1838676.33,2025-01
4825,New York,9,116342,8.73,187852.52,2025-04
4826,Houston,3,252392,5.4,798168.52,2025-03
4827,Chicago,6,147331,6.36,1224331.6,2025-02
4828,Los Angeles,1,364563,6.79,501162.95,2024-08
4829,Houston,1,436976,3.68,1320023.92,2025-02
4830,New York,7,228825,4.76,330201.62,2025-03
4831,Houston,4,345848,6.32,1320810.75,2024-07
4832,Houston,8,362870,9.67,437222.29,2024-12
4833,Chicago,6,175561,4.99,1681589.2,2024-07
4834,Boston,4,208998,6.56,282767.3,2025-04
4835,Phoenix,1,287331,8.33,1686789.56,2025-03
4836,Los Angeles,3,187046,6.78,133508.24,2024-11
4837,Houston,4,474911,5.54,141777.39,2024-08
4838,New York,10,62061,3.94,1960704.4,2024-08
4839,New York,4,456259,1.35,9929.09,2024-07
4840,Los Angeles,9,28489,9.34,763631.97,2024-09
4841,San Francisco,1,392096,5.77,48514.5,2024-08
4842,Chicago,1,448788,5.78,1097706.38,2025-04
4843,New York,8,230014,4.56,354792.26,2024-12
4844,New York,6,476850,4.33,1484156.18,2025-03
4845,New York,10,48816,6.95,1001872.01,2024-09
4846,Chicago,4,70146,6.32,1863859.99,2025-01
4847,Denver,7,212344,6.99,930332.56,2024-11
4848,Boston,7,405720,7.15,1367761.3,2024-12
4849,Phoenix,1,405656,8.72,987274.65,2024-10
4850,Denver,5,288598,4.12,1540679.07,2024-08
4851,Chicago,1,346257,5.64,44387.69,2024-10
4852,Houston,5,269901,6.72,491092.69,2024-10
4853,Miami,10,407808,2.69,984999.43,2025-02
4854,Los Angeles,4,231922,7.93,1537296.28,2025-04
4855,Miami,2,26232,7.3,478239.62,2024-09
4856,Chicago,4,265097,7.63,1035443.26,2024-07
4857,Miami,10,60945,8.0,877201.71,2025-01
4858,New York,1,465690,2.97,502791.49,2025-03
4859,Denver,5,106474,9.01,1590857.26,2024-08
4860,Miami,4,246682,8.65,801311.72,2024-09
4861,San Francisco,6,466085,3.27,1968451.77,2024-08
4862,Phoenix,9,36840,1.0,203059.66,2024-09
4863,Boston,9,53970,4.23,1260891.54,2024-07
4864,Chicago,10,303806,5.51,1882421.93,2024-09
4865,Boston,5,190107,4.39,1413501.05,2025-03
4866,Los Angeles,9,359809,2.63,778728.26,2024-11
4867,Houston,5,443478,1.19,691420.31,2024-10
4868,Phoenix,5,465266,4.73,214748.06,2024-09
4869,Denver,9,298666,3.97,955961.69,2024-10
4870,Miami,6,298911,2.03,1184988.51,2024-08
4871,Chicago,9,28680,6.03,1543964.49,2025-01
4872,New York,1,107458,9.52,879984.41,2024-11
4873,Seattle,5,493092,6.55,1792575.21,2025-04
4874,New York,4,174545,1.51,1936130.65,2025-02
4875,Houston,9,138301,5.85,61284.07,2024-09
4876,Los Angeles,7,71911,2.02,1980192.8,2025-04
4877,Denver,6,302838,1.27,1423006.59,2024-07
4878,Chicago,5,94318,2.94,1427918.92,2024-07
4879,Boston,10,317386,7.69,314980.23,2024-11
4880,Miami,8,376164,1.93,1872985.02,2024-11
4881,Miami,6,214315,9.78,113853.16,2025-01
4882,Phoenix,7,479815,4.61,411028.18,2025-03
4883,Miami,2,319401,1.73,303270.59,2024-09
4884,Chicago,1,424384,3.36,301148.66,2024-12
4885,Houston,3,464964,3.7,595667.63,2025-04
4886,New York,9,421259,8.15,795619.29,2025-01
4887,San Francisco,8,142279,3.2,248799.4,2024-07
4888,Seattle,10,11265,1.94,242014.2,2024-10
4889,Miami,1,448315,4.52,125865.09,2025-03
4890,Phoenix,8,470118,2.08,952161.84,2024-12
4891,Phoenix,3,486663,3.02,21089.57,2025-02
4892,Phoenix,4,419836,2.59,941689.57,2024-10
4893,Los Angeles,8,55529,5.18,127376.48,2024-10
4894,Denver,2,160146,8.35,1757054.71,2025-02
4895,Phoenix,3,249166,1.24,757156.12,2024-12
4896,Los Angeles,1,352007,5.96,1378946.24,2024-11
4897,Denver,2,182551,8.32,1298205.16,2025-04
4898,San Francisco,3,216132,3.36,1710695.52,2024-10
4899,Los Angeles,7,200938,1.61,1334282.4,2024-08
4900,Phoenix,10,347806,6.59,596675.23,2024-11
4901,Denver,2,73683,1.9,419529.02,2024-10
4902,Seattle,7,92704,1.33,177627.56,2025-02
4903,Boston,2,454158,9.88,99773.77,2024-08
4904,Boston,4,332509,3.23,1627119.97,2025-01
4905,Miami,10,258826,4.72,916821.21,2024-11
4906,Miami,3,42281,5.73,1627323.4,2024-10
4907,New York,5,115140,9.31,1523018.57,2024-08
4908,Denver,9,226458,2.39,852228.51,2025-01
4909,Los Angeles,3,202440,6.0,1561712.35,2024-08
4910,Los Angeles,4,254735,9.46,1428041.68,2024-10
4911,Los Angeles,8,333285,6.34,1404011.08,2024-11
4912,Boston,6,19383,2.75,985626.25,2024-11
4913,Denver,7,294526,3.96,1151005.2,2024-08
4914,Phoenix,9,153989,4.17,358020.02,2025-01
4915,Seattle,2,67262,9.83,1334921.87,2024-10
4916,Chicago,7,282519,7.68,995571.08,2025-01
4917,Chicago,3,30997,4.88,622957.7,2024-10
4918,Los Angeles,7,158766,9.32,329109.77,2025-01
4919,Boston,2,257204,1.92,43949.9,2024-10
4920,New York,5,401699,7.76,1518756.48,2025-02
4921,Boston,7,118818,5.59,1118221.87,2025-03
4922,Boston,9,128816,2.69,414076.72,2024-08
4923,Miami,8,194519,1.16,571385.45,2024-12
4924,Denver,2,160518,1.03,939847.93,2024-08
4925,New York,8,112013,1.32,1575510.42,2024-08
4926,Phoenix,7,316956,8.16,1386332.17,2025-04
4927,Boston,3,133922,3.64,1363612.21,2024-08
4928,Seattle,8,132271,9.35,222117.92,2024-09
4929,Chicago,5,471738,7.47,871431.13,2024-07
4930,Boston,4,309452,3.34,669930.38,2025-02
4931,Phoenix,4,82794,1.48,937988.96,2024-10
4932,Phoenix,6,471001,3.91,404437.33,2025-03
4933,Denver,5,68308,9.03,233088.8,2024-12
4934,New York,1,444320,4.13,841886.46,2025-03
4935,Boston,7,423850,4.6,1726741.05,2024-09
4936,Phoenix,10,292313,9.55,795965.69,2024-10
4937,Boston,4,258453,6.2,1408403.12,2024-12
4938,Seattle,5,405412,1.65,254927.99,2024-09
4939,Houston,9,309244,6.33,893566.59,2025-04
4940,Miami,9,240288,1.08,390913.74,2024-11
4941,Miami,4,248587,1.58,1964666.96,2025-04
4942,Seattle,10,173522,6.57,171746.06,2024-09
4943,Denver,4,26105,6.44,473116.6,2024-08
4944,Los Angeles,5,248231,6.49,1173898.33,2024-12
4945,Boston,6,176098,9.91,1195774.59,2024-07
4946,Miami,5,390729,2.04,168478.68,2025-02
