campaign_id,movie_id,channel,spend_usd,impressions,clicks,conversions,campaign_month
4461,1,Display,90548.97,4416458,197881,16389,2025-01
4462,3,Email,15210.0,2321984,31258,2950,2024-09
4463,7,Search Ads,19103.33,4800659,64889,3788,2025-04
4464,8,Display,4889.56,2892822,118741,4739,2024-12
4465,5,Search Ads,98276.96,4276192,186061,14637,2025-01
4466,8,Social Media,34366.89,4871978,67853,5441,2024-10
4467,5,Display,13383.03,4534597,82806,2180,2024-12
4468,4,Display,43854.89,4786228,174613,15776,2025-02
4469,6,Display,58923.78,530826,15662,1784,2024-08
4470,6,Display,69348.89,1023414,46885,3829,2025-04
4471,2,Display,7344.3,4674810,137050,10296,2024-07
4472,6,Search Ads,9800.01,1889140,75819,3829,2024-07
4473,3,Search Ads,1180.01,2173523,73748,5616,2025-04
4474,6,Search Ads,45092.66,1455156,43806,3504,2024-12
4475,2,TV,84095.17,2285090,63887,9448,2025-01
4476,6,Social Media,55925.59,1071311,8407,418,2025-01
4477,4,Email,43911.79,940997,26438,2515,2024-08
4478,1,Influencer,20153.87,3118584,130680,10789,2024-08
4479,5,Search Ads,86934.1,3979852,76505,8385,2024-10
4480,10,TV,47864.19,3993692,183118,18475,2024-11
4481,10,Email,75253.43,2680874,57166,2804,2024-09
4482,1,Social Media,63485.22,3505744,33643,1724,2024-12
4483,4,Influencer,41476.74,2173941,55137,8081,2024-09
4484,8,Influencer,56191.87,4208609,47099,4426,2024-12
4485,2,Email,31074.73,2917777,56239,7975,2025-03
4486,1,Display,76406.23,247489,9963,853,2024-07
4487,3,Email,77841.15,3937358,164288,23553,2024-11
4488,2,Influencer,60833.2,1911313,90555,3323,2024-09
4489,5,Social Media,1714.0,444659,8220,590,2025-03
4490,5,Search Ads,96589.43,4850415,88439,1792,2024-11
4491,8,Influencer,49915.14,2251841,102931,13545,2025-02
4492,7,Search Ads,57049.36,4335662,51048,4406,2024-11
4493,1,Influencer,33036.61,4363983,59959,6533,2024-08
4494,8,Social Media,68870.05,3719321,37033,3065,2024-10
4495,10,TV,77352.14,1671224,52674,2872,2025-03
4496,3,Search Ads,65529.34,2046377,39772,1982,2025-04
4497,8,TV,43573.1,3922438,76855,5898,2025-04
4498,6,Email,22415.09,1468818,54214,5644,2025-04
4499,9,Email,94900.86,2164071,103722,11724,2024-12
4500,4,Influencer,51177.6,3357509,40946,3837,2025-01
4501,2,TV,49868.11,2587270,41195,4430,2024-11
4502,2,Display,38254.29,3707596,30460,3203,2024-11
4503,10,Social Media,32996.37,4059198,58659,2254,2024-08
4504,7,Influencer,23257.28,2467615,91223,4516,2024-11
4505,6,Social Media,88878.8,2432747,49860,2850,2024-07
4506,7,Display,30817.54,914330,22985,2916,2024-12
4507,10,TV,14733.56,279588,1464,87,2024-11
4508,10,Influencer,99547.0,561771,22474,1368,2024-09
4509,2,Social Media,40881.96,2582431,18759,1918,2025-03
4510,4,Social Media,38130.82,3973858,47495,1130,2024-12
4511,8,Influencer,69428.6,2123701,51454,6919,2025-02
4512,2,Influencer,78361.46,3715522,90771,5503,2024-10
4513,7,Search Ads,82400.77,1244982,39463,5250,2024-09
4514,10,Influencer,46383.27,663475,29369,2974,2024-09
4515,5,Social Media,64645.44,4622791,131176,11305,2025-01
4516,10,Display,60765.13,1719613,43962,3245,2024-07
4517,8,Email,51008.46,1955278,24220,1605,2025-03
4518,5,Search Ads,27323.99,1845578,19481,1868,2025-01
4519,2,TV,16189.9,831294,35540,4936,2025-02
4520,5,Influencer,18214.43,1264864,62666,3225,2025-01
4521,6,Search Ads,86243.17,4451180,51239,4513,2025-02
4522,5,Influencer,63120.57,2090227,60177,7081,2025-01
4523,3,Social Media,18410.4,2485896,123380,2619,2025-01
4524,8,Social Media,26411.94,3514685,141512,20571,2025-04
4525,3,Email,25712.1,1267095,40789,3637,2025-03
4526,5,Search Ads,99678.66,1525605,20241,2596,2024-09
4527,2,Email,17065.5,3880773,152481,20972,2024-09
4528,5,Influencer,21542.6,2920521,110073,9626,2024-08
4529,5,Social Media,84952.37,523152,6846,169,2024-12
4530,5,Social Media,52002.31,4162725,147019,14702,2024-11
4531,1,Email,94831.04,4660850,167458,18456,2025-01
4532,5,Email,81128.29,4218153,24160,580,2024-12
4533,5,Display,18943.68,3151511,146031,10693,2024-07
4534,4,Search Ads,40935.23,1505980,35193,3209,2024-11
4535,10,Display,70560.2,4426521,206329,19494,2024-10
4536,6,Email,1009.81,2659648,102968,13353,2024-07
4537,5,TV,65939.12,3723382,181986,22454,2025-02
4538,1,Social Media,51846.93,964593,14722,739,2025-02
4539,2,Social Media,30739.95,1370147,67509,4881,2024-07
4540,9,Search Ads,88312.76,46452,1102,114,2024-12
4541,2,Display,50576.18,4008686,109257,7806,2024-08
4542,1,Email,66043.0,4639418,166778,22579,2024-10
4543,2,Email,49437.64,3718463,182472,20068,2024-08
4544,6,Search Ads,1991.18,759448,34696,4581,2024-07
4545,4,Email,40997.35,526929,10051,979,2024-08
4546,5,Influencer,95878.16,1493800,11766,1494,2025-03
4547,10,Email,32529.02,2277538,46176,3855,2025-01
4548,8,Display,5491.08,3538418,139629,11497,2024-08
4549,5,Search Ads,76425.54,4261566,124744,5421,2024-07
4550,3,Search Ads,84952.31,1036850,13592,1522,2024-07
4551,2,Display,40677.69,959859,43880,2316,2024-10
4552,5,TV,48132.93,885654,40607,2324,2024-09
4553,10,Search Ads,87741.66,2431735,103350,4168,2024-08
4554,4,TV,70211.08,1097137,37407,4257,2024-11
4555,6,Email,96733.95,3538473,47628,6264,2025-02
4556,8,Search Ads,82971.26,4145218,159787,8595,2025-04
4557,6,TV,71160.75,2435331,19198,2032,2024-09
4558,7,Influencer,10617.37,684249,32778,1163,2025-02
4559,6,Email,71821.78,1603051,70053,5003,2024-07
4560,5,Search Ads,74640.84,4415390,28707,4223,2025-03
4561,5,Social Media,40074.9,2780787,36849,4826,2025-03
4562,6,Search Ads,74761.58,3614820,175209,26249,2025-04
4563,6,Influencer,4943.8,390304,12886,1831,2024-11
4564,10,Email,93006.99,785428,12559,1363,2025-01
4565,7,Search Ads,77066.71,3483355,71260,5219,2024-10
4566,5,Search Ads,5466.51,4646642,25201,3552,2025-02
4567,8,Email,21574.9,3293130,82950,8237,2024-08
4568,7,Social Media,74194.91,2609915,98481,5328,2025-01
4569,1,Email,19349.87,2654856,98492,14556,2025-03
4570,8,TV,93687.94,1476950,57867,1556,2024-11
4571,7,Email,35418.78,3639862,116823,8459,2025-03
4572,2,Search Ads,57580.99,4033512,56380,5856,2024-10
4573,7,Search Ads,76237.3,4768096,101828,13563,2025-01
4574,7,Social Media,57606.38,2884832,124256,5814,2025-01
4575,10,Display,28756.44,3307834,113046,15451,2025-01
4576,9,Social Media,35418.25,4239678,121511,12815,2024-09
4577,4,Search Ads,35786.85,1025306,34675,1066,2025-04
4578,1,Influencer,52496.22,4199227,111025,13095,2024-11
4579,2,Email,7709.83,4661358,87978,11905,2025-02
4580,10,TV,68575.93,3567471,56011,4126,2024-07
4581,1,Display,43661.74,4545814,61473,4318,2024-12
4582,4,Social Media,12118.63,3599691,99703,2133,2024-11
4583,10,Search Ads,94845.84,1988998,67769,5466,2025-01
4584,5,Social Media,13165.59,1312196,31706,4743,2025-02
4585,7,Search Ads,58648.17,1417271,49047,6924,2024-10
4586,10,Search Ads,10432.51,508689,11944,1572,2025-01
4587,3,Social Media,27904.4,1429887,7900,617,2024-08
4588,3,Display,99167.55,4351796,112109,3969,2024-07
4589,6,Search Ads,52704.53,4893802,125348,14242,2024-11
4590,1,TV,50680.93,3798330,35342,1631,2025-03
4591,8,TV,77779.72,4770539,124098,8212,2024-08
4592,3,Search Ads,21853.25,2423270,80266,5508,2024-12
4593,6,Social Media,80256.09,3652304,171855,22185,2024-07
4594,5,Search Ads,85701.13,3907850,68404,6784,2024-09
4595,10,TV,23501.91,2354254,60691,1882,2024-07
4596,4,TV,34812.6,2133231,22205,1731,2024-09
4597,10,Influencer,92245.27,2913783,52119,3081,2025-02
4598,10,Influencer,26585.54,955037,26902,1963,2025-03
4599,9,TV,60074.32,2836208,32688,2386,2024-08
4600,7,Influencer,29390.42,4336742,111557,16446,2024-12
4601,2,Email,71246.63,3283506,43932,5666,2025-01
4602,7,Influencer,35417.91,4454896,139269,6140,2025-01
4603,9,Social Media,24535.58,3683975,97616,10791,2024-10
4604,7,Influencer,3798.71,3163978,33347,1056,2024-10
4605,2,Influencer,88213.98,1356902,19925,2938,2025-01
4606,9,Display,43135.12,369751,2618,365,2024-11
4607,6,Search Ads,99148.87,4919404,163822,17061,2024-08
4608,1,Search Ads,11568.03,1306702,62527,7670,2025-01
4609,5,Social Media,39979.97,2323833,12241,1562,2025-04
4610,8,Display,92877.11,4713680,74287,10274,2024-10
4611,9,Social Media,13196.87,4462968,119129,10805,2024-08
4612,9,TV,11406.61,1823494,24316,1872,2024-12
4613,3,Display,63156.6,1567758,13099,1839,2024-08
4614,9,TV,80743.8,1084341,24187,1371,2025-04
4615,7,TV,83962.97,3192088,158405,3771,2024-09
4616,8,Search Ads,30143.43,4574848,186581,27602,2024-11
4617,6,Search Ads,59319.44,4235248,31760,3145,2024-07
4618,5,Social Media,14982.0,1821430,26176,2825,2024-10
4619,4,Display,57067.54,1694616,47578,1144,2025-04
4620,10,Social Media,49943.92,98479,1337,79,2024-12
4621,1,Email,88157.65,4173937,81395,12151,2024-11
4622,1,TV,31065.0,2810273,94652,7943,2024-07
4623,4,Search Ads,89471.88,3984013,101925,13041,2024-07
4624,3,Social Media,39398.48,3074946,152491,11384,2024-09
4625,1,Search Ads,38665.43,1588859,41283,2947,2024-09
4626,4,Email,88715.65,2262325,68557,6945,2025-02
4627,7,TV,3531.1,317218,12813,372,2025-04
4628,9,Display,86466.23,3796267,172388,9694,2025-03
4629,5,Influencer,42940.14,777803,37295,4157,2025-02
4630,7,Social Media,73367.99,795851,14136,1796,2024-08
4631,4,Social Media,5906.16,3735589,79976,10158,2024-11
4632,8,Social Media,64608.32,100708,3496,105,2024-08
4633,3,Display,4958.65,2798101,77386,6867,2025-02
4634,8,Email,67079.9,4591261,60967,5305,2025-03
4635,3,TV,62913.02,3091586,127725,4139,2024-09
4636,9,Display,72249.02,2380707,77109,10917,2024-07
4637,8,Email,72707.54,4963552,72529,5261,2024-11
4638,1,Influencer,84960.28,2382846,86648,6641,2024-10
4639,7,Search Ads,65459.32,3181350,111080,7806,2024-07
4640,9,Display,37019.79,153608,6404,267,2025-02
4641,9,Social Media,76387.01,547562,7346,588,2025-01
4642,9,Social Media,12576.0,872293,19491,1752,2024-10
4643,8,Influencer,59995.67,4740377,33695,1178,2024-12
4644,1,Display,33150.78,3227283,64212,2588,2024-08
4645,2,Search Ads,63520.66,1337456,52225,4462,2024-10
4646,5,Influencer,68988.91,2386806,24173,958,2025-01
4647,5,Influencer,1458.82,811339,30474,1560,2024-12
4648,1,Influencer,77406.12,1602016,36174,1193,2025-03
4649,10,Display,49565.86,3849315,161622,13173,2025-02
4650,8,Social Media,9213.09,4767243,177794,9567,2024-09
4651,8,Social Media,37247.31,359914,13027,672,2024-07
4652,4,Display,60772.18,697717,7104,816,2025-02
4653,5,Social Media,90235.67,2388508,56994,2422,2025-01
4654,9,Search Ads,11440.87,1733730,65672,7365,2025-04
4655,8,Search Ads,86380.48,4125089,103200,6996,2025-04
4656,2,Email,54344.95,3018108,135375,2986,2025-04
4657,7,Search Ads,70709.62,676207,20279,2189,2024-08
4658,9,TV,37040.33,1297101,60380,7362,2024-09
4659,1,Email,23286.41,853665,16236,460,2025-01
4660,7,Social Media,54603.33,911606,41309,4942,2024-09
4661,2,Email,19461.88,3577097,86987,12930,2024-12
4662,7,Display,68590.83,3344556,67903,3658,2025-01
4663,1,Email,37092.43,2858983,18977,2459,2025-02
4664,5,Influencer,14227.55,3177630,107278,15482,2024-10
4665,7,Display,1144.75,1073737,32621,2690,2024-08
4666,2,TV,70303.86,3679658,44582,2768,2025-03
4667,9,Email,16640.41,1418687,17993,2388,2024-12
4668,3,Display,53919.01,4997875,197710,12158,2025-02
4669,2,TV,12113.2,645423,28292,842,2025-02
4670,6,Email,43972.17,4210255,200783,7892,2024-08
4671,3,Search Ads,22772.27,1677335,21769,1431,2024-12
4672,1,Influencer,8859.73,4980738,88671,4344,2025-02
4673,5,TV,80642.57,3893648,108904,3067,2024-12
4674,3,Influencer,25450.42,4214472,173164,16013,2024-10
4675,10,Influencer,53371.76,3189860,51958,4162,2025-01
4676,10,Email,24812.33,3880335,120016,5804,2025-04
4677,2,Email,34886.87,3205226,55710,2133,2024-11
4678,3,Search Ads,58483.68,357851,10372,295,2024-12
4679,3,Display,52050.5,1599424,60803,6854,2025-03
4680,7,Email,11917.86,3420655,154283,6738,2025-04
4681,9,Email,34365.67,767512,19946,1653,2024-07
4682,1,Display,9179.41,3250319,154826,5785,2024-10
4683,3,Display,20726.0,251366,5809,422,2024-12
4684,6,Email,60539.41,2367982,108854,12466,2024-09
4685,8,Influencer,35756.81,2077099,70151,8895,2025-03
4686,9,TV,3533.8,2690249,109208,5682,2024-08
4687,9,Display,44095.89,2636433,69742,9947,2024-09
4688,10,Influencer,21829.06,3854849,176367,10663,2024-10
4689,3,Search Ads,5692.09,2953731,27643,4000,2024-07
4690,9,Social Media,40689.43,4487717,110877,8735,2024-12
4691,10,Display,86602.37,1577590,13434,475,2025-02
4692,5,Social Media,34049.95,3150239,105234,5952,2024-12
4693,1,Influencer,98668.51,2128937,100703,9081,2025-01
4694,10,TV,38907.92,707656,17276,988,2024-12
4695,1,Search Ads,61472.03,1918513,38993,2846,2025-03
4696,5,Email,44773.71,4630285,117024,8279,2025-01
4697,1,Social Media,68067.77,251866,10679,1408,2024-12
4698,1,Display,21570.41,992281,47461,2696,2025-04
4699,5,Influencer,89414.87,3246714,70411,6565,2025-02
4700,2,Display,95978.69,3064905,109960,10265,2024-11
4701,10,Display,57884.08,1851656,80906,3593,2025-03
4702,8,Social Media,35100.72,242699,11815,1004,2025-02
4703,5,Search Ads,57276.72,3784634,141036,3874,2024-12
4704,10,TV,67515.18,3902493,148707,14927,2024-12
4705,8,Email,23961.04,2451875,84285,3037,2024-11
4706,1,Influencer,23227.81,1641916,68304,2897,2024-08
4707,5,Social Media,72971.51,271772,12058,374,2025-03
4708,6,Influencer,40768.76,2543759,34109,1566,2025-01
4709,10,Display,3669.43,1738797,63004,8316,2024-09
4710,5,Influencer,30740.0,4305954,142356,21276,2024-09
4711,3,Display,97086.66,2436698,68985,5326,2024-10
4712,8,Search Ads,99391.1,2377242,28768,2139,2024-11
4713,3,Influencer,22167.41,783969,27292,655,2025-01
4714,10,Search Ads,94569.91,2046740,73001,10631,2025-04
4715,1,Social Media,1438.46,2721933,108846,6367,2024-11
4716,6,TV,2257.37,2788105,31525,3614,2024-07
4717,5,Display,22165.18,428150,16130,1642,2024-11
4718,4,Email,70112.71,4185223,180842,22263,2025-03
4719,7,Display,4150.81,2415929,116758,12813,2024-09
4720,2,Social Media,86204.69,3200468,92129,2636,2024-11
4721,5,Influencer,8148.53,2874982,104837,8250,2024-07
4722,2,Social Media,41823.03,3656819,51276,7345,2024-11
4723,5,Influencer,72750.32,93780,872,23,2024-12
4724,10,Email,22211.72,2050517,16198,1682,2024-12
4725,5,Search Ads,92752.74,681704,24263,2542,2025-01
4726,4,Search Ads,34488.71,1864109,20809,820,2025-02
4727,1,TV,60370.8,4462255,24521,1070,2024-09
4728,9,TV,73412.69,1296190,31438,2119,2024-09
4729,2,Search Ads,80571.86,2405485,105534,3519,2024-09
4730,10,TV,26308.66,134831,5241,534,2025-01
4731,5,TV,51168.8,3636627,171806,10076,2024-08
4732,1,Display,70927.49,1107551,46231,5288,2024-08
4733,9,Influencer,4877.07,2134224,24868,1725,2024-09
4734,2,Email,97547.32,2377696,95159,12555,2025-04
4735,10,TV,7064.71,3665539,136966,13043,2024-09
4736,5,Influencer,75719.19,631342,30778,1274,2024-11
4737,4,Social Media,69505.22,3520359,59008,4751,2024-11
4738,8,Influencer,10666.28,511914,14246,1260,2024-10
4739,5,Email,93399.35,3403500,156040,14349,2024-09
4740,3,Email,25886.06,2434585,87008,5307,2024-10
4741,1,Influencer,98808.46,3372815,94307,2869,2024-10
4742,5,TV,54433.99,4871159,127332,2690,2024-07
4743,8,Email,54796.9,2804241,38644,1347,2025-02
4744,10,Email,36396.42,2415830,101313,11051,2024-11
4745,3,Search Ads,38717.38,4171031,96603,11295,2024-08
4746,2,Social Media,64119.01,2453803,97720,7618,2024-07
4747,7,Email,16001.27,1573103,32990,1924,2025-03
4748,3,Display,30401.33,738948,11181,1306,2025-04
4749,10,Search Ads,45801.69,535053,14322,1511,2024-09
4750,3,Display,91851.11,3101878,87204,4843,2024-08
4751,4,Influencer,65216.22,3762207,161823,5562,2024-11
4752,2,Search Ads,22765.01,3304353,76876,4709,2024-09
4753,8,Email,47690.09,3771708,53748,5293,2024-07
4754,4,TV,40575.71,877395,18175,1975,2025-03
4755,5,Email,9539.63,3046780,61354,5722,2025-02
4756,5,Search Ads,72538.06,4188074,88838,6381,2024-09
4757,8,Search Ads,4985.42,4221354,182868,24516,2024-07
4758,1,Email,46674.81,1283864,14897,369,2024-10
4759,7,Search Ads,25998.73,1469241,7723,851,2024-11
4760,9,TV,63564.21,3186732,133067,11123,2024-12
4761,1,Search Ads,10795.21,2506492,84587,3528,2024-08
4762,2,Email,32144.4,1758153,52554,1805,2024-10
4763,1,Search Ads,77031.14,4775378,202506,17707,2024-09
4764,4,Influencer,21523.77,4027534,129593,7727,2024-08
4765,3,Search Ads,18252.94,4931798,184317,26935,2025-02
4766,6,Email,99964.22,951470,25565,667,2025-03
4767,4,Social Media,1664.21,607331,28891,2923,2025-04
4768,2,Email,40324.86,2163988,16598,1158,2024-07
4769,4,Influencer,3247.8,2577881,100819,10595,2024-12
4770,2,Search Ads,71225.44,4366907,104281,3269,2024-09
4771,10,Social Media,69183.87,4072836,25005,1297,2025-02
4772,4,Social Media,58855.85,1583311,10682,475,2024-08
4773,9,Social Media,5753.56,1733874,48418,3935,2024-09
4774,7,Search Ads,70845.5,3054288,68810,4189,2024-12
4775,3,TV,58649.9,1283562,39909,4348,2024-10
4776,8,TV,90059.24,4264170,134761,5898,2024-12
4777,7,Email,98270.08,4909489,206627,18018,2025-02
4778,8,Email,75196.77,2376134,80995,4301,2025-01
4779,7,Social Media,87647.41,1391109,66145,8419,2024-08
4780,4,Search Ads,50253.01,2575192,41113,5913,2025-02
4781,8,TV,54184.05,136094,2320,222,2024-09
4782,3,Influencer,59920.42,1763184,17365,679,2025-01
4783,1,TV,56218.07,2649345,23989,919,2024-11
4784,5,Search Ads,87510.72,1344325,29069,1501,2024-08
4785,10,Social Media,19212.9,3559651,164584,15807,2025-02
4786,10,TV,58857.36,4884105,171051,12098,2024-07
4787,8,Social Media,88618.71,4578988,159497,6372,2024-07
4788,10,Display,87161.54,4045352,91864,5806,2024-09
4789,2,TV,90232.29,2357223,75452,5292,2024-11
4790,7,TV,17236.77,550055,17680,1848,2025-02
4791,4,Display,34490.75,3218644,160384,17356,2024-10
4792,4,Search Ads,86035.22,1713294,27807,863,2024-10
4793,5,Display,79676.93,1474932,59462,6346,2025-01
4794,3,Influencer,3795.38,1623353,43630,2253,2024-09
4795,6,Email,97210.21,509315,17682,2400,2024-07
4796,2,TV,44258.07,2977352,101978,4254,2025-03
4797,5,TV,42265.75,2012449,69456,2415,2025-01
4798,7,Influencer,32572.49,2379323,76815,11199,2024-07
4799,1,Email,69273.1,2873366,35833,2918,2024-10
4800,2,Email,98097.59,650972,31314,988,2024-12
4801,6,Display,34082.31,3506653,63368,8172,2025-02
4802,6,Social Media,15807.38,39396,1180,26,2025-03
4803,3,Influencer,5395.54,2994186,87174,5811,2024-12
4804,9,Search Ads,19047.89,788161,15480,1498,2024-09
4805,4,Influencer,15237.85,1379962,41091,3992,2025-01
4806,1,Display,42478.57,548742,12985,311,2025-04
4807,9,Email,31749.86,2897496,139357,13935,2024-11
4808,10,TV,91903.24,4929322,44371,6095,2024-12
4809,6,Display,41139.37,547617,27139,4062,2024-09
4810,10,Email,11629.51,4055884,174749,25963,2024-07
4811,8,TV,77667.71,3160504,114248,12130,2025-01
4812,9,Social Media,31977.52,1903493,54398,3404,2024-12
4813,6,TV,20892.57,1709407,28738,1149,2025-03
4814,6,Social Media,55873.75,3988110,93230,8337,2025-03
4815,10,Influencer,50613.79,2990628,21721,567,2025-04
4816,9,Search Ads,6229.3,4080213,102434,6763,2025-03
4817,6,Influencer,6212.05,3867713,149636,12715,2025-01
4818,6,Influencer,44770.45,1196864,33811,831,2025-03
4819,4,Social Media,44044.25,899439,17948,2331,2025-04
4820,3,Influencer,78424.39,1987188,51947,5996,2024-10
4821,4,TV,49793.93,330034,2316,91,2025-01
4822,6,TV,83150.46,3876400,130200,18375,2025-03
4823,2,Email,99935.49,4869642,86812,4559,2024-10
4824,5,TV,46817.89,2831576,90162,4751,2024-08
4825,3,Influencer,95252.52,1183834,13061,1126,2024-12
4826,8,Email,74049.52,275322,13104,560,2025-04
4827,7,Display,81395.06,442430,10429,1213,2025-03
4828,10,Display,24443.03,380049,5781,264,2025-03
4829,8,Social Media,49811.4,3496483,164968,24070,2024-09
4830,3,Social Media,15493.18,3845061,58357,2219,2024-10
4831,6,TV,64106.09,3925273,182351,12488,2025-02
4832,10,Social Media,6603.66,3558307,152719,3860,2024-09
4833,3,TV,61922.07,352519,9073,1230,2024-08
4834,2,Influencer,40527.65,2588696,105064,10070,2025-04
4835,4,Influencer,88388.17,3519137,151371,4060,2025-04
4836,5,Search Ads,84811.49,3048508,67352,9091,2024-11
4837,6,TV,93104.54,852355,35348,1250,2024-08
4838,10,Search Ads,20178.14,2972939,130805,19547,2025-02
4839,3,Social Media,99985.19,2189439,48699,1590,2024-09
4840,4,Display,44019.39,4234080,188984,26430,2024-08
4841,7,Influencer,35675.88,782587,32576,1786,2024-09
4842,3,Search Ads,99723.86,2509276,106971,3811,2024-12
4843,3,Email,10590.91,1929461,39047,2452,2024-11
4844,4,Social Media,75971.12,1625271,81246,6446,2024-10
4845,1,Email,8726.52,4557875,98592,6460,2025-04
4846,10,Email,58902.52,4150163,94652,5541,2024-08
4847,2,Display,45496.2,3697919,79956,3047,2024-12
4848,3,Display,94853.27,3525952,60430,8525,2024-07
4849,8,Email,9362.77,3626591,107475,15581,2024-10
4850,9,Social Media,41716.36,2426197,104731,7293,2024-12
